plant_power_kW,RO_perm_flow_gpm,UV1_flow_MGD,UV2_flow_MGD,RO_feed_flow_gpm
909.9527588,3323,2.963927031,2.724417925,5217.629883
970.4945068,3514,3.313211441,3.133579493,5271.129883
948.4321899,3564,3.54274106,3.343150139,5252.459961
1732.484619,6865,7.005645752,6.965727806,10533.79004
1708.645508,6823,7.025605202,6.965727806,10549.33008
1708.409424,6761,6.925809383,7.025605202,10453.25
1742.020264,6782,6.90585041,7.065523148,10469.42969
988.6466675,3519,3.452925205,3.552720785,5244.5
1753.838379,6806,6.975707054,7.23517561,10491.74023
1766.180298,6786,7.015625477,7.03558445,10486.2793
1655.09729,6838,6.965727806,7.025605202,10478.7002
1784.09375,6828,6.925809383,7.165318966,10546.16016
1794.160645,6825,7.005645752,7.045564175,10541.00977
1701.212769,6783,6.935789108,7.005645752,10579.5498
1767.261963,6754,6.865931988,6.985686779,10565.83984
1709.348145,6731,6.865931988,6.915830135,10530.85938
1711.804688,6678,6.826014042,6.915830135,10428.08008
1731.054077,6701,6.935789108,6.915830135,10485.9502
1725.553833,6638,6.85595274,7.075502872,10440.76953
1770.859863,6705,6.776116371,6.845973015,10493
1721.954712,6621,6.845973015,6.796075344,10457.95996
1719.898438,6658,6.756156921,6.826014042,10418.58984
1749.034058,6663,6.766136646,6.865931988,10516.62012
972.9865112,3440,3.313211441,3.383068323,5200.779785
971.425415,3431,3.482863903,3.502822876,5206.989746
1764.947021,6836,7.005645752,7.045564175,10446.31934
1738.119995,6806,7.015625477,7.10544157,10475.06934
1759.560303,6760,7.005645752,7.085482121,10521.38965
1680.746094,6681,6.935789108,6.90585041,10451.5
1683.345581,6664,6.895870686,6.995666504,10392.5
1741.582031,6656,6.935789108,6.85595274,10261.33984
1683.236084,6586,6.766136646,6.995666504,10442.92969
1743.12915,6703,6.796075344,6.90585041,10496
1690.720215,6665,6.776116371,6.965727806,10328.17969
1731.490967,6625,6.756156921,6.766136646,10468.22949
1732.029785,6616,6.746177673,6.945768833,10438.83984
1740.84668,6589,6.706259251,6.796075344,10576.88965
1750.387573,6577,6.696280003,6.90585041,10403.85938
1774.236938,6576,6.766136646,6.816034317,10567.7793
186.5288696,2,0,0,4.21999979
161.7481689,2,0,0,3.549999952
147.8406372,2,0,0,3.329999924
162.2131653,3,0,0,2.419999838
1335.848022,4994,5.109530926,5.139469624,7812.75
1309.428223,4970,5.109530926,5.129489899,7821.72998
1342.971436,4978,5.129489899,5.189367294,7876.459961
1267.365967,4991,5.129489899,5.179387569,7761.22998
1246.538452,4948,5.109530926,5.039674282,7691.899902
921.3286133,3318,0,6.726218224,5185
944.3905029,3307,0,6.726218224,5179.649902
862.3101807,3307,3.413007021,3.403027534,5274.120117
834.1912842,3275,3.442945719,3.363109112,5145.02002
864.833252,3260,3.422986507,3.403027534,5242
921.8839111,3230,3.422986507,3.373088837,5243.299805
789.2907104,1715,1.716482997,1.666585326,3277.179932
864.0077515,3343,3.49284339,3.432965994,5221.080078
1697.325073,6823,7.125400543,7.115420818,10443.62012
1770.467041,6943,7.115420818,7.125400543,10578.47949
1724.557129,6886,7.165318966,7.195257187,10585.16016
1780.749756,6791,7.0555439,6.935789108,10380.80957
1773.865356,6852,7.075502872,7.354930401,10521.66016
1736.068115,6726,7.03558445,6.885891438,10525.50977
1788.829712,6686,7.0555439,6.736197948,10487.14941
913.0314331,3329,3.462904692,3.383068323,5155.989746
1001.612915,3315,3.403027534,3.363109112,5205.580078
876.3467407,3270,3.353129625,3.293252468,5153.399902
894.0975952,3253,3.343150139,3.293252468,5162.219727
889.3180542,3296,3.363109112,3.303231955,5192.22998
1008.957336,3272,3.39304781,3.303231955,5182.819824
934.8048706,3307,3.26331377,3.083681822,5158.330078
916.4123535,3270,3.373088837,3.353129625,5180.859863
182.9166565,4,0,0,365.6199951
915.1862183,3272,3.373088837,3.303231955,5173.529785
937.6412964,3254,3.333170652,3.303231955,5202.799805
1049.158081,3430,3.522782087,3.413007021,5289.080078
847.1176758,3395,3.522782087,3.482863903,5225.850098
882.1604004,3357,3.482863903,3.39304781,5191.25
851.243103,3386,3.49284339,3.442945719,5288.529785
899.5056152,3411,3.49284339,3.442945719,5110.529785
1619.086914,6733,6.935789108,6.706259251,10451.89941
1250.951416,5111,5.368999481,5.209326267,7777.029785
1632.272339,6814,7.075502872,6.985686779,10426.33984
1668.852905,6888,7.0555439,6.875911713,10473.24023
1614.634766,6776,7.045564175,7.085482121,10491.5498
1696.554321,6667,6.975707054,6.875911713,10406.9502
1681.724121,6715,6.965727806,6.835993767,10331.2998
1669.265259,6783,7.015625477,6.945768833,10445.06934
1248.333252,5050,5.279183388,5.309122086,7905.239746
1239.568481,5074,5.239264965,5.149449348,7877.509766
1193.719482,5075,5.299142361,5.179387569,7861.529785
1177.408325,5069,5.209326267,5.169408321,7821.779785
1241.085815,5086,5.209326267,5.199347019,7879.869629
1276.727417,5033,5.229285717,5.229285717,7816.399902
1210.886108,5065,5.239264965,5.069612503,7859.009766
1539.39209,6745,6.945768833,6.865931988,10509.91016
1545.233643,6749,6.965727806,6.865931988,10559.55957
1542.595581,6721,6.995666504,6.816034317,10481.0498
1545.978882,6729,6.945768833,6.915830135,10430.5293
1566.445068,6759,7.025605202,6.676320553,10393.43945
835.2193604,3357,3.512802601,3.432965994,5282.290039
824.5651855,3373,3.54274106,3.472884417,5268.509766
564.71521,1713,1.796319485,1.746421695,2721.899902
1573.982422,6800,7.165318966,7.125400543,10402.76953
1548.9104,6861,7.155339241,6.895870686,10447.66992
1568.324219,6820,7.165318966,7.095461845,10411.66992
786.2355347,3452,3.582659483,3.562700272,5282.279785
1728.811523,6838,7.135380268,7.005645752,10378.16016
1757.803345,6817,6.995666504,7.0555439,10472.88965
1700.401611,6847,7.045564175,6.995666504,10398.79004
1705.205322,6842,7.085482121,6.995666504,10368.66016
1745.820557,6794,7.075502872,7.215216637,10422.56934
1689.264038,6801,7.085482121,6.975707054,10467.13965
1733.969482,6797,6.965727806,6.915830135,10423.84961
1715.937256,6781,7.015625477,7.075502872,10396.72949
1573.607056,6722,7.025605202,6.875911713,10410.91016
1583.568604,6721,6.915830135,6.756156921,10429.85938
1560.154785,6683,6.935789108,6.786095619,10381.7002
1579.485107,6664,6.965727806,6.796075344,10397.93945
1631.815674,6692,6.955748081,6.885891438,10462.4502
905.487915,3345,3.462904692,3.413007021,5225.969727
1657.101318,6691,6.90585041,6.875911713,10462.87988
1632.671875,6624,6.90585041,6.915830135,10328.88965
1604.176514,6646,6.885891438,6.826014042,10296.21973
1608.239624,6613,6.915830135,6.885891438,10363.08008
1565.54895,6640,6.945768833,6.756156921,10295.18945
1625.332031,6625,6.885891438,6.816034317,10399.24023
1643.605713,6576,6.85595274,6.726218224,10299.46973
1698.965088,6550,6.865931988,6.716238976,10376.56934
895.362915,3443,3.283272743,3.183477163,5108.279785
989.5460815,3534,3.562700272,3.502822876,5148.049805
1611.771729,6792,7.075502872,6.935789108,10329.33008
1696.3396,6726,7.0555439,6.816034317,10466.95996
1709.782959,6610,6.955748081,6.786095619,10357.18945
1398.057495,5043,5.039674282,4.929899216,7789.599609
1688.350952,6649,6.955748081,6.925809383,10443.5293
1619.634766,6606,6.885891438,6.816034317,10437.22949
1662.794189,6603,6.955748081,6.776116371,10380.41016
1697.301758,6607,6.865931988,6.706259251,10344.14941
223.1039886,14,0,0,299.4299927
1705.05896,6585,6.90585041,6.865931988,10507.47949
1695.25354,6597,6.845973015,6.666341305,10354.42969
1617.208496,6541,6.736197948,6.746177673,10347.79004
1693.88916,6584,6.845973015,6.546586514,10441.76953
1738.22937,6534,6.746177673,6.666341305,10476.38965
1667.859009,6543,6.736197948,6.65636158,10520.58008
1598.322998,6496,6.796075344,6.676320553,10369.00977
1631.826782,6495,6.746177673,6.756156921,10342.17969
1694.714111,6507,6.706259251,6.696280003,10387.08008
926.5524292,3473,3.323190928,3.243354559,5296.97998
928.6817627,3557,3.023804426,2.953947544,5186.639648
1646.972412,6843,7.0555439,6.756156921,10412.75977
1676.234619,6836,7.065523148,6.835993767,10433.06934
1684.612061,6897,7.225195885,6.935789108,10461.43945
1719.91626,6833,7.175298214,6.975707054,10435.5498
1745.093506,6837,6.985686779,7.015625477,10505.51953
1709.761719,6816,6.975707054,7.045564175,10421.24023
1714.039063,6710,6.975707054,7.095461845,10327.35938
1686.358521,6735,6.935789108,6.835993767,10371.0293
1680.5271,6603,6.925809383,6.746177673,10341.91016
1655.106445,6621,6.885891438,6.816034317,10219.30957
1679.563843,6506,6.726218224,6.556566238,10154.29004
1724.343872,6482,6.706259251,6.556566238,10146.12012
1683.04248,6468,6.556566238,6.536606789,10229.91016
1717.019287,6415,6.65636158,6.646381855,10248.58984
904.2875366,3216,3.003845215,3.06372261,5025.02002
107.5219421,2,0,0,3.899999857
112.7268906,2,0,0,3.899999857
159.8939209,2,0,0,3.269999981
110.0159836,2,0,0,3.779999971
118.724205,2,0,0,4.989999771
105.0095444,4,0,0,5.009999752
95.87680817,2,0,0,3.829999924
104.176033,2,0,0,4.230000019
104.8270035,2,0,0,3.899999857
216.996994,2,0,0,3.99000001
249.4894562,2,0,0,3.730000019
236.7722626,102,0,0,375.5799866
315.3422546,2,0,0,2578.129883
98.76325989,2,0,0,3.899999857
114.6335602,2,0,0,3.529999971
201.5456238,2,0,0,2543.050049
106.2442627,5,0,0,10.13000011
105.9442825,2,0,0,3.899999857
107.3630524,2,0,0,4.230000019
108.3444824,18,0,0,4.849999905
105.2158356,2,0,0,3.720000029
119.7075577,2,0,0,4.789999962
395.4881592,1559,1.387157798,1.466994286,2589.780029
399.2921753,1619,1.536851048,1.626667023,2629.379883
107.3580322,2,0,0,4.71999979
95.22589874,2,0,0,5.199999809
97.74255371,2,0,0,5.029999733
94.0970459,2,0,0,4.190000057
358.8686829,1575,1.606707931,1.50691247,2623.659912
500.6783447,1721,1.157628059,1.077791691,2649.089844
102.1467667,2,0,0,4.699999809
104.3765564,2,0,0,4.440000057
114.8419342,2,0,0,5.199999809
96.68520355,2,0,0,4.230000019
113.981102,2,0,0,5.170000076
241.3654938,2,0,0,2436.169922
107.9796448,2,0,0,3.919999838
104.2878113,2,0,0,4.96999979
124.0609894,2,0,0,4.829999924
96.67230988,2,0,0,4.420000076
104.0062256,2,0,0,4.130000114
114.850708,2,0,0,5.089999676
108.5990753,2,0,0,5.199999809
110.0233994,2,0,0,3.859999895
109.8333664,2,0,0,4.730000019
109.6943893,2,0,0,4.739999771
106.9265976,2,0,0,4.690000057
104.8160858,2,0,0,4.21999979
120.6175537,2,0,0,4.460000038
117.9257584,2,0,0,4.360000134
119.1600571,2,0,0,3.980000019
423.5645447,1577,1.656605721,1.636646628,2666.619873
104.0014877,2,0,0,5.199999809
99.03473663,2,0,0,3.839999914
90.58638763,2,0,0,5.199999809
114.4197311,2,0,0,4.569999695
116.8531342,2,0,0,4.059999943
102.036438,2,0,0,3.929999828
101.6065521,2,0,0,4.610000134
118.1817169,2,0,0,4.549999714
101.1373138,2,0,0,4.230000019
101.6409607,2,0,0,3.609999895
104.9036789,2,0,0,4.420000076
97.64920044,2,0,0,4
1302.670166,5167,5.398938179,5.518692493,7913
1174.215698,4903,5.179387569,5.109530926,7418.029785
1267,5086,5.329081059,5.269203663,7806.569824
1311.720581,5124,5.378978729,5.279183388,7744.879883
1264.444336,5109,5.368999481,5.209326267,7739.159668
1182.560425,5142,5.359019756,5.289163113,7689.189941
1267.190796,5094,5.329081059,5.239264965,7800.009766
1258.062012,5101,5.309122086,5.179387569,7711.279785
1274.267334,5065,5.299142361,5.179387569,7722.989746
1575.205322,6861,7.534562111,6.756156921,10470.38965
101.1088104,2,0,0,4.079999924
105.9902878,2,0,0,2000
117.8320694,2,0,0,3.809999943
1234.030151,5122,5.538651466,4.919919491,7740.82959
1286.486084,5040,5.468794823,4.979796886,7770.5
1332.579834,5069,5.498733521,4.919919491,7945.810059
1304.150146,5026,5.438856125,4.939878464,8035.779785
908.6036377,3382,3.632557154,3.233375072,5218.879883
887.2977905,3373,3.652516365,3.26331377,5142.509766
1270.57251,5033,5.548631191,4.929899216,7765.629883
1304.658691,5016,5.578569889,4.939878464,7747.799805
1294.607422,5038,5.209326267,5.139469624,7772.5
1271.074219,5005,5.199347019,5.069612503,7742.259766
130.9587708,3,0,0,5.069999695
101.1416473,2,0,0,4.630000114
98.3377533,2,0,0,4.460000038
96.53899384,2,0,0,5.199999809
147.2882385,2,0,0,5.179999828
105.9722824,2,0,0,3.859999895
119.9182816,2,0,0,4.789999962
115.5990372,2,0,0,4.849999905
105.6838989,2,0,0,5.179999828
103.7166748,2,0,0,5.359999657
115.4939804,2,0,0,4.130000114
118.2226563,2,0,0,4.409999847
115.4119873,2,0,0,4.339999676
122.5041504,2,0,0,4.460000038
118.6770096,2,0,0,5.359999657
111.8076859,2,0,0,5.039999962
101.8297882,2,0,0,4.579999924
111.4951553,2,0,0,4.559999943
114.2784348,2,0,0,5.199999809
108.1840057,2,0,0,4.869999886
111.3369141,2,0,0,4.339999676
161.7001495,2,0,0,4.699999809
98.92204285,2,0,0,5.150000095
117.5386734,2,0,0,5.199999809
118.3409653,2,0,0,5.460000038
124.3035278,2,0,0,5.190000057
110.3358307,2,0,0,4.509999752
122.4040298,2,0,0,3.859999895
113.3570557,2,0,0,5.199999809
100.5250168,2,0,0,3.179999828
108.3841553,2,0,0,4.559999943
122.1072922,2,0,0,4.239999771
120.423172,2,0,0,3.909999847
121.5435486,2,0,0,3.899999857
108.4850693,2,0,0,4.269999981
104.9996033,2,0,0,5.190000057
118.464859,2,0,0,4.150000095
Null,Null,0,0,Null
504.7651367,1555,1.646626234,1.636646628,2603.51001
99.66594696,2,0,0,2.609999895
106.2741547,2,0,0,3.799999952
111.9866867,2,0,0,3.539999962
108.3933868,2,0,0,3.519999981
121.868042,2,0,0,3.9599998
96.48445129,2,0,0,4.389999866
104.9566116,2,0,0,4.880000114
113.6492767,2,0,0,3.939999819
95.98705292,2,0,0,4.699999809
106.0694351,2,0,0,4.039999962
98.49945831,2,0,0,3.7099998
110.1023178,2,0,0,4.449999809
106.9424744,2,0,0,3.269999981
95.17111206,2,0,0,3.919999838
91.32067108,2,0,0,3.529999971
97.69168091,2,0,0,4.25
98.08420563,2,0,0,3.7099998
103.638443,2,0,0,3.579999924
111.9362793,2,0,0,3.839999914
116.1464767,2,0,0,3.119999886
106.1072235,2,0,0,3.859999895
106.053772,2,0,0,3.889999866
105.4893723,2,0,0,4.059999943
105.0574188,2,0,0,3.689999819
91.6268692,2,0,0,5.199999809
114.345047,2,0,0,4.230000019
93.06012726,2,0,0,4.349999905
111.8481369,2,0,0,3.919999838
108.2048492,2,0,0,3.7099998
98.08955383,2,0,0,4.759999752
96.14461517,2,0,0,4.940000057
99.69547272,2,0,0,3.899999857
95.58596039,2,0,0,3.929999828
108.1645432,2,0,0,5.329999924
76.13651276,2,0,0,4.150000095
95.60636902,2,0,0,3.529999971
96.19762421,2,0,0,3.899999857
100.376709,2,0,0,4.069999695
95.45698547,2,0,0,3.899999857
94.59048462,2,0,0,4.549999714
89.64952087,2,0,0,3.230000019
90.58828735,2,0,0,3.619999886
110.5685196,2,0,0,3.899999857
102.9893494,2,0,0,5
104.7966843,2,0,0,3.879999876
103.1572571,2,0,0,3.529999971
98.76231384,2,0,0,1.849999905
106.241745,2,0,0,3.329999924
87.82889557,2,0,0,4.25
97.1135788,2,0,0,5.859999657
98.32094574,2,0,0,3.879999876
89.09010315,2,0,0,11.25999928
94.27899933,2,0,0,2.519999981
94.80201721,2,0,0,3.799999952
90.28761292,2,0,0,4.009999752
92.75421143,2,0,0,3.579999924
87.62991333,2,0,0,4.230000019
101.2576141,2,0,0,3.980000019
104.8776932,2,0,0,3.879999876
104.6647339,2,0,0,3.5
91.8608551,2,0,0,3.169999838
102.1242294,2,0,0,4.150000095
105.7637482,2,0,0,3.939999819
93.72859955,2,0,0,4.449999809
96.58081055,2,0,0,3.899999857
109.2662277,2,0,0,3.889999866
101.2280731,2,0,0,3.809999943
98.95400238,2,0,0,4.230000019
97.21884918,2,0,0,3.549999952
125.2645645,2,0,0,3.929999828
95.22931671,2,0,0,3.849999905
98.9352417,2,0,0,4.150000095
120.6172791,2,0,0,3.899999857
105.202713,2,0,0,3.919999838
113.213623,2,0,0,3.899999857
111.1110611,2,0,0,4.269999981
108.5282745,2,0,0,3.899999857
118.5557861,2,0,0,2.599999905
113.7879257,2,0,0,3.899999857
110.0118408,2,0,0,3.899999857
107.9617157,2,0,0,3.24000001
100.9816513,2,0,0,3.899999857
108.1461029,2,0,0,3.899999857
111.4631424,2,0,0,3.899999857
110.0303955,2,0,0,3.24000001
218.2682037,2,0,0,2462.48999
243.1858215,2,0,0,2530.109863
122.8949509,2,0,0,3.25
122.9444504,2,0,0,3.7099998
133.5725098,2,0,0,3.899999857
117.1271057,2,0,0,3.769999981
1214.581909,5101,5.349040031,5.279183388,7752.560059
1617.885254,6776,7.015625477,7.025605202,10484.96973
1541.987427,6793,7.075502872,6.895870686,10390.71973
1186.661621,5116,5.239264965,5.189367294,7692.419922
1189.066895,5116,5.229285717,5.159428596,7649.119629
1569.565063,6782,6.975707054,6.806055069,10336.96973
1597.089478,6773,6.915830135,7.015625477,10364.99023
1594.854858,6661,6.975707054,6.875911713,10248.46973
1209.394531,5091,5.638447285,4.770226002,7778.179688
1547.19397,6749,7.464705467,6.067567825,10366.49023
1152.709473,5061,5.588549614,4.720328331,7682.449707
846.7770386,3354,3.702414036,3.213415861,5210.52002
568.3844604,1661,1.806298971,1.45701468,2621.209961
1542.218506,6724,7.48466444,6.416852474,10296.71973
1522.293213,6733,7.384869099,6.346995354,10389.04004
200.4152374,2,0,0,3.159999847
136.2883453,2,0,0,3.899999857
134.6647644,2,0,0,3.899999857
131.4038391,2,0,0,3.899999857
1156.466553,5048,5.638447285,4.8001647,7755.290039
1566.733521,6747,7.444746017,6.416852474,10308.62012
1535.952881,6753,7.514603138,6.586504936,10278.06934
1695.17334,Null,7.245155334,6.646381855,Null
1577.167969,6736,6.995666504,6.915830135,10331.62988
1569.96936,6696,7.005645752,6.835993767,10280.55957
1539.827271,6673,6.915830135,6.776116371,10277.68945
849.635437,3396,7.03558445,0,5171.199707
1539.616699,6714,7.085482121,6.576525211,10310.92969
1503.349609,6648,7.10544157,6.606463909,10306.42969
1532.662109,6666,7.135380268,6.556566238,10364.79004
1531.854492,6662,7.065523148,6.626422882,10363.2793
1586.518066,6697,7.135380268,6.556566238,10323.84961
1524.209106,6696,7.10544157,6.756156921,10308.63965
1547.4198,6608,7.005645752,6.676320553,10313.70996
1550.653931,6638,7.025605202,6.65636158,10342.01953
818.5198975,3343,0,6.826014042,5194.989746
780.7962646,3371,0,6.845973015,5188.100098
765.6506958,3364,0,6.845973015,5173.040039
1561.573486,6593,6.965727806,6.65636158,10235.37012
1557.601318,6595,6.90585041,6.686300278,10284.66992
1564.041748,6607,6.885891438,6.865931988,10317.38965
1567.775024,6589,6.826014042,6.686300278,10280.43945
1552.177734,6623,6.816034317,6.676320553,10248.9502
1565.113647,6579,6.85595274,6.696280003,10249.46973
1521.164917,6593,6.806055069,6.806055069,10265.59961
1500.118896,6556,6.826014042,6.776116371,10196.34961
1549.842407,6538,6.865931988,6.636402607,10190.71973
569.3952637,1820,1.317300916,1.297341824,2670.589844
1489.55481,6584,6.796075344,6.865931988,10219.70996
1556.115234,6530,6.766136646,6.85595274,10228.46973
1539.755005,6582,6.885891438,6.576525211,10226.80957
1487.325806,6594,6.865931988,6.766136646,10292.81934
1480.09668,6569,6.786095619,6.576525211,10252.62988
1535.092285,6547,6.806055069,6.626422882,10203.35938
1528.05542,6536,6.835993767,6.736197948,10192.01953
1513.207031,6522,6.806055069,6.776116371,10137.58984
1491.803711,6538,6.816034317,6.556566238,10152.29004
1488.502808,6564,6.766136646,6.596484184,10261.55957
1163.679443,4889,5.089571953,5.019714832,7664.819824
1100.171143,4960,5.159428596,5.059633255,7684.929688
1125.273804,4935,5.119510651,5.079592228,7631.129883
1137.137329,4910,5.149449348,5.069612503,7625.899902
1120.841553,4931,5.129489899,5.079592228,7633.790039
935.605896,3279,3.313211441,3.383068323,5139.689941
838.428833,3282,2.834192991,2.834192991,5147.009766
924.3044434,3622,3.462904692,3.572679758,5368.929688
841.6281738,3628,3.552720785,3.452925205,5280.629883
1594.041504,6875,7.085482121,6.875911713,10540.67969
1586.425293,6787,7.075502872,7.095461845,10472.67969
1536.251709,6765,7.03558445,6.985686779,10493.62012
1556.20166,6781,7.065523148,6.835993767,10480.35938
1549.330322,6764,7.0555439,6.915830135,10504.62012
1523.703125,6726,7.025605202,6.975707054,10463.7793
1088.570801,4891,5.059633255,4.979796886,7614.189941
1119.653931,4906,5.079592228,4.959837437,7653.759766
1097.099731,4922,5.099551201,4.979796886,7629.22998
1117.433594,4936,5.069612503,5.009735584,7652.290039
1118.716309,4919,5.079592228,5.119510651,7597
1096.59021,4922,5.059633255,4.969817162,7631.790039
1088.854004,4926,5.059633255,4.979796886,7615.899902
1529.501709,6639,6.845973015,6.766136646,10380.16992
1509.764526,6629,6.885891438,6.865931988,10316.05957
1495.835938,6617,6.985686779,6.756156921,10312.93945
1663.596191,6561,6.806055069,6.626422882,10166.58984
1511.991455,6567,6.816034317,6.65636158,10199.38965
1538.618286,6577,6.865931988,6.845973015,10202.55957
1481.746216,6586,6.835993767,6.726218224,10206.2998
1469.749146,6533,6.845973015,6.816034317,10193.39941
1469.749146,6533,6.845973015,6.816034317,10193.39941
1481.832275,6509,6.756156921,6.786095619,10107.37012
1450.693726,6556,6.835993767,6.706259251,10224.93945
1515.912231,6513,6.746177673,6.756156921,10133.41992
805.166748,3259,2.824213266,2.754356623,5062.659668
1539.207031,6735,6.875911713,6.955748081,10322.39941
1625.960938,6842,7.085482121,6.925809383,10324.2998
1631.417969,6865,7.075502872,7.065523148,10405.4502
1539.800659,6840,7.125400543,6.985686779,10374.41016
1535.140747,6849,7.065523148,6.985686779,10402.2002
1518.094727,6852,7.03558445,6.935789108,10419.68945
1600.42688,6884,7.125400543,7.005645752,10424.25
1554.984253,6822,7.195257187,7.025605202,10414.41992
1613.436646,6751,7.125400543,7.205236912,10254.43945
1540.115845,6819,7.015625477,6.915830135,10364.14941
1649.227173,6827,7.045564175,6.995666504,10515.12988
1518.082275,6776,7.075502872,6.955748081,10365.75977
1561.161377,6709,6.975707054,6.776116371,10412.39941
1511.472778,6582,6.875911713,6.666341305,10265.0498
1543.655273,6728,7.03558445,6.686300278,10468.74023
1592.342529,6727,6.965727806,6.726218224,10479.43945
1614.234131,6659,6.915830135,6.826014042,10373.06934
1529.342041,6664,6.895870686,6.686300278,10386.49023
1523.337036,6677,6.935789108,6.756156921,10344.83008
1512.498047,6621,6.925809383,6.736197948,10302.18945
1575.137695,6653,6.885891438,6.935789108,10397.12012
1508.268066,6643,6.90585041,6.845973015,10296.87988
1525.407715,6596,6.85595274,6.776116371,10315.38965
1514.634644,6676,6.806055069,6.796075344,10282.55957
1511.401489,6590,6.945768833,6.826014042,10280.58984
1535.522949,6631,6.915830135,6.90585041,10314.51953
1561.647705,6604,6.875911713,6.925809383,10297.99023
1569.64502,6571,6.835993767,6.776116371,10218.22949
1630.459473,6506,6.686300278,6.736197948,10263.72949
1587.838623,6559,6.826014042,6.546586514,10518.97949
1545.42981,6546,6.746177673,6.646381855,10317.89941
1549.610596,6565,6.736197948,6.666341305,10314.91016
1606.537109,6536,6.776116371,6.506668091,10586.5293
1488.530029,6505,6.806055069,6.616443157,10453.83008
1462.572998,6548,6.806055069,6.65636158,10385.93945
1506.151978,6596,6.786095619,6.796075344,10524.35938
1487.116943,6504,6.786095619,6.816034317,10322.89941
1446.866699,6527,6.796075344,6.766136646,10355.10938
1458.979248,6536,6.806055069,6.676320553,10367.41016
1471.098633,6579,6.796075344,6.606463909,10329.72949
1485.830444,6489,6.736197948,6.636402607,10394.31934
1508.220947,6464,7.205236912,6.057588577,10398.54004
1511.513062,6568,6.686300278,6.915830135,10294.12988
790.4799805,3424,3.532761574,3.612597942,5224.889648
1466.264282,6858,6.895870686,7.135380268,10470.89941
1492.36084,6819,6.945768833,7.175298214,10395.22949
1570.043701,6859,7.03558445,7.205236912,10421.66016
1551.125,6878,7.005645752,7.275094032,10473.35938
1538.448242,6878,6.895870686,6.985686779,10447.62988
1626.582764,6797,6.985686779,7.295053005,10341.29004
1563.94043,6843,6.925809383,7.255134583,10402.06934
1599.847656,6891,6.975707054,7.215216637,10476.71973
1612.873047,6832,6.925809383,7.295053005,10375.38965
1649.970825,6869,7.215216637,7.10544157,10364.0498
1635.653442,6826,7.175298214,6.945768833,10309.55957
1559.499512,6835,7.125400543,7.125400543,10369.97949
1538.942383,6776,7.095461845,6.885891438,10435.21973
316.144104,45,0,0,2538.119873
141.689621,14,0,0,11.39999962
1588.021729,6778,6.835993767,7.0555439,10506.34961
1733.291748,6780,6.885891438,6.835993767,10490.47949
1597.571777,6693,6.835993767,6.975707054,10454.01953
1644.286499,6675,6.776116371,6.875911713,10392.63965
1565.680908,6601,6.746177673,6.806055069,10231.06934
1638.660156,6576,6.736197948,6.686300278,10259.79004
1620.848633,6572,6.776116371,6.895870686,10370.08984
1638.184326,6519,6.636402607,6.696280003,10361.14941
1659.520386,6526,6.766136646,6.716238976,10431.87988
1581.25354,6541,6.706259251,6.736197948,10429.84961
1584.654785,6520,6.666341305,6.776116371,10364.16992
1257.570557,4855,4.949858189,4.999755859,7750.560059
1715.363525,6514,6.586504936,6.875911713,10437.38965
1666.60791,6485,6.576525211,6.65636158,10488.58008
1672.778198,6465,6.65636158,6.65636158,10424.88965
851.5633545,3239,2.684499741,2.704458714,5213.47998
975.255249,3501,3.602618456,3.612597942,5390.509766
985.2338257,3495,3.602618456,3.632557154,5392.299805
1741.43396,6916,6.985686779,7.045564175,10618.5293
1730.020752,6945,6.975707054,7.334970951,10598.9502
1744.779907,6856,7.125400543,7.344950676,10485.04004
1788.778442,6970,7.165318966,7.225195885,10718.63965
1654.879395,6920,7.015625477,7.195257187,10585.00977
1748.485352,7030,7.175298214,7.454725742,10842.25
1648.327271,6944,7.165318966,7.205236912,10666.92969
1780.932373,6944,7.125400543,7.414807796,10632.22949
1597.737183,6841,7.125400543,7.354930401,10417.17969
1666.043457,6803,7.025605202,6.895870686,10380.42969
1720.846924,6878,7.03558445,7.03558445,10471.22949
1607.463379,6880,7.065523148,7.125400543,10428.7998
1216.432495,5123,5.299142361,5.339060783,7855.859863
1578.130615,6887,7.005645752,7.085482121,10545.38965
1633.707764,6910,7.005645752,7.165318966,10472.66992
1641.69458,6847,7.085482121,7.155339241,10365.85938
1737.955933,6838,6.985686779,7.025605202,10412.22949
1703.181641,6848,7.065523148,7.0555439,10415.5
1654.979248,6847,7.015625477,7.145359516,10363.87988
1620.856812,6788,6.965727806,6.885891438,10354.72949
1633.992554,6822,6.995666504,6.935789108,10378.33984
1657.213867,6778,6.985686779,7.255134583,10427.33984
1697.692627,6831,7.005645752,7.065523148,10370.85938
1632.059692,6822,6.975707054,7.195257187,10339.38965
1611.891846,6797,7.015625477,6.995666504,10308.80957
1683.436279,6750,6.925809383,7.075502872,10302.20996
1238.761108,5155,5.378978729,5.219305992,7806.399902
1665.203613,6709,7.03558445,6.935789108,10374.22949
1727.579956,6785,6.995666504,6.955748081,10396.04004
1649.376831,6775,7.075502872,6.995666504,10388.58008
1627.387939,6710,7.015625477,6.895870686,10283.08984
1663.561646,6684,6.975707054,6.965727806,10357.76953
1312.284546,5063,5.289163113,5.209326267,7776.569824
1598.868042,6772,7.065523148,6.885891438,10440.43945
1623.330811,6692,6.945768833,6.796075344,10423.0293
1616.604248,6736,6.995666504,6.945768833,10437.93945
